"wavenumber","P_1_A_BRose_AG_Leaves","P_1_A_BRose_AG_Stems","P_1_A_Cloud_AG_Leaves","P_5_CN_Cloud_AG_Leaves","P_1_A_Cloud_AG_Stems","P_3_A_Cloud_AG_Stems","P_2_CN_Crow_AG_Leaves","P_1_CN_Crow_AG_Stems","P_5_A_DBirch_AG_Stems","P_5_A_Lingon_AG_Stems","P_3_A_Lichen_AG","P_3_A_MossA_AG","P_2_A_SphagFusc_AG","T3Far_Sphagnum","Spruce_May2016_Green.Sphagnum.angustifolium","Spruce_May2016_Red.Sphagnum.magellanicum","Spruce_May2016_Eriophorum.vaginatum","Spruce_May2016_Eriophorum.viridicarinatum","Spruce_May2016_Carex.Trisperma","E_1_A_CarexRot_AG","E_2_A_ErioAng_AG","E_4_A_ErioAng.Litter_AG","E_2_CN_ErioAng_AG","E_3_CN_ErioAng_AG","Pocosin_Pinus","Pocosin_Ilex_inkberry","Pocosin_Persia","Pocosin_Gordonia_stem","Pocosin_Lyonia","Pocosin_Vaccinium","Everglades_Cladium_sawgrass","Brunei.Leaf.1","Brunei.Leaf.5","Brunei.Leaf.6","Brunei.Leaf.10","Brunei.S3.P7.Wood.Block","Brunei.S4.P7.B120.Wood.Block","Brunei.S28.P6.B205.Wood.Block","Brunei.S29.P6.B212.Wood.Block"
1212,0.02161613,0.02327176,0.023889759,0.027164921,0.020445477,0.017670055,0.020334099,0.02860187,0.006603093,0.01670291,0.014532752,0.014491144,0.011620413,0.009398565,0.007785926,0.008911141,0.005106501,0.015001488,0.01158776,0.011796412,0.014985851,0.013650399,0.013832655,0.016840526,0.025578526,0.012501823,0.014364541,0.012865309,0.012777818,0.012880757,0.012138812,0.019884765,0.023307905,0.021464227,0.020130497,0.00935494,0.01104932,0.00744513,0.009969069
1211,0.021705997,0.022961383,0.023926344,0.027085174,0.020258634,0.017451663,0.020307517,0.028076356,0.006536033,0.016445149,0.014427834,0.014256162,0.011449517,0.009259983,0.007635373,0.008763262,0.005062725,0.014895683,0.011507754,0.011677469,0.014781193,0.01344548,0.013689849,0.01661394,0.025788697,0.012380088,0.014335948,0.012720908,0.01272689,0.012876169,0.012017406,0.019755194,0.023058741,0.021270329,0.019938066,0.009231766,0.010936009,0.007315601,0.009779553
1210,0.021822821,0.02263705,0.023930707,0.02700907,0.020085208,0.017214844,0.020275624,0.027543524,0.006440376,0.016207919,0.01433008,0.014060452,0.011274963,0.009135886,0.007493478,0.008651285,0.005042215,0.014829462,0.01146289,0.011593971,0.014624386,0.013265752,0.013575377,0.01641968,0.026018037,0.012261255,0.014317254,0.012554772,0.012670291,0.01288677,0.011915546,0.019615241,0.022814988,0.02110371,0.019745287,0.009111131,0.010823356,0.007177225,0.009625132
1209,0.021966483,0.022318242,0.023928073,0.026947708,0.019925755,0.016987141,0.020248538,0.027013632,0.006318989,0.015984062,0.014258996,0.013891775,0.01112075,0.009033426,0.007365452,0.008569051,0.005009932,0.014787688,0.011440976,0.011546042,0.014501117,0.013136866,0.013497329,0.016267016,0.026265462,0.012146211,0.014313913,0.012377789,0.012613345,0.012902075,0.011824911,0.019464061,0.02256101,0.020963863,0.019557936,0.009004885,0.010698083,0.00705722,0.00949535
1208,0.022131528,0.02201632,0.023938026,0.026896902,0.019763718,0.016790352,0.020232568,0.026485649,0.006190656,0.015754713,0.014222454,0.013728237,0.011005566,0.008950972,0.007248109,0.008495944,0.004947915,0.014748806,0.011427898,0.011527935,0.014391773,0.013052376,0.013459205,0.016157055,0.026524869,0.012042272,0.014317003,0.012206598,0.012562203,0.012911229,0.011743113,0.019308725,0.022285958,0.020829283,0.019368899,0.008924577,0.010573104,0.006970783,0.009356231
1207,0.022294605,0.021716352,0.023957607,0.026840191,0.019585538,0.016618894,0.020221403,0.025959211,0.006068239,0.015504506,0.014201434,0.013558115,0.01091854,0.008881276,0.007131334,0.008416113,0.004870143,0.014697822,0.011408601,0.011527142,0.014283111,0.012979396,0.013448546,0.016083689,0.026772191,0.011954945,0.014305186,0.012045595,0.012526806,0.01290997,0.011675197,0.019148028,0.021991298,0.020672576,0.019173301,0.00886827,0.010464482,0.006911239,0.009175933
1206,0.022430496,0.021400924,0.023983649,0.026768711,0.019399001,0.016452317,0.020203879,0.025454906,0.005953028,0.015236908,0.014168338,0.013386319,0.01083407,0.008822012,0.007013227,0.008332766,0.004805438,0.014636518,0.011383146,0.011529276,0.014175766,0.012888531,0.013442871,0.016039939,0.026981516,0.011883737,0.014263883,0.011886482,0.012512056,0.012905919,0.011627712,0.018972675,0.021697365,0.0204908,0.018982622,0.008818787,0.01036861,0.006862203,0.008955312
1205,0.022531396,0.021071367,0.024025633,0.026684207,0.01921516,0.016278213,0.020171513,0.024990774,0.005844391,0.014963561,0.014106104,0.013220859,0.010733636,0.008768114,0.006898783,0.008255451,0.004766569,0.014572928,0.011366845,0.011520357,0.01407442,0.012773109,0.013422349,0.016008391,0.027142455,0.011822221,0.014192711,0.011720068,0.012501554,0.012912569,0.011596863,0.018778355,0.021427725,0.020303447,0.018809396,0.008753226,0.010262269,0.006806555,0.008727295
1204,0.022597495,0.020735516,0.024083307,0.026588199,0.019019197,0.016096992,0.02011822,0.024543713,0.005744843,0.014685188,0.014003536,0.013056894,0.010604976,0.008698127,0.006783162,0.008180576,0.004738889,0.014499828,0.011361777,0.011486511,0.013971546,0.012641185,0.013371225,0.015951044,0.027248309,0.011760545,0.014092835,0.011541842,0.01246001,0.012933305,0.011562294,0.018573897,0.021187681,0.020119002,0.018648112,0.00865446,0.010122967,0.006723904,0.00852645
1203,0.02261819,0.020388205,0.024131649,0.026480853,0.018778465,0.015909521,0.020040244,0.02406864,0.005653548,0.01439647,0.013847111,0.012877835,0.010436126,0.00858868,0.006652601,0.008094453,0.004697483,0.014396182,0.011340702,0.011416179,0.013844103,0.012497779,0.013272928,0.015826203,0.027280867,0.011692309,0.013961547,0.011352299,0.01236281,0.012956037,0.011498649,0.018375158,0.020965483,0.019918735,0.018485465,0.008517771,0.009946468,0.006598366,0.008363004
1202,0.022575231,0.02001106,0.024142674,0.02636192,0.018476307,0.015705283,0.019935279,0.02355781,0.00556217,0.014103099,0.013628526,0.012667184,0.010222843,0.008443141,0.006504652,0.007988015,0.004629574,0.014251768,0.011271308,0.011301737,0.013663351,0.01233606,0.013112674,0.015616381,0.027222197,0.011619188,0.013802989,0.011158646,0.012218452,0.01296582,0.011394082,0.018188821,0.020744338,0.019677051,0.018317334,0.008350866,0.009741885,0.006438992,0.008220383
1201,0.022457419,0.01958509,0.0241095,0.026220672,0.018122039,0.015465378,0.0197961,0.023049922,0.005463699,0.013817908,0.013354539,0.012414566,0.009973397,0.008286648,0.006351984,0.007857664,0.004538474,0.014075307,0.011145587,0.011137254,0.013408588,0.012139796,0.012884657,0.015330815,0.027070412,0.011541885,0.013629615,0.010968935,0.012050823,0.012953788,0.011250961,0.018001937,0.020501046,0.019386091,0.0181387,0.008165838,0.009512663,0.006278705,0.008068829
1200,0.02226401,0.019106437,0.024041538,0.026035806,0.017734232,0.0151829,0.019610484,0.022578251,0.005362725,0.013542955,0.013046385,0.012118079,0.00969969,0.008132786,0.00620174,0.007699148,0.004432164,0.013875033,0.010975612,0.010920576,0.01308218,0.011895413,0.012595036,0.014989009,0.02683369,0.011448391,0.013448441,0.010777596,0.011866153,0.012909871,0.011070988,0.017792556,0.020206651,0.019057454,0.017929715,0.007967551,0.009252496,0.006141439,0.007882958
1199,0.022003206,0.018599617,0.02395241,0.025797809,0.017332917,0.014881582,0.019374185,0.022141241,0.005269626,0.013268267,0.012734449,0.01179024,0.009411784,0.007975118,0.006044698,0.007513675,0.004315366,0.013649027,0.01077423,0.01066219,0.012715569,0.011609033,0.012262579,0.014616568,0.026523171,0.011323448,0.013259557,0.010565436,0.011654446,0.012821379,0.010853706,0.017553632,0.019849622,0.018710181,0.017676123,0.007750353,0.008962367,0.006018523,0.007655928
1198,0.021694993,0.018108142,0.023860819,0.025517601,0.016940662,0.014602967,0.019094679,0.02172912,0.005183277,0.012985378,0.012446695,0.011456256,0.009122657,0.007811469,0.005869322,0.007314731,0.00419095,0.013401082,0.010552698,0.010385266,0.012348438,0.011311048,0.011917143,0.014245699,0.02615982,0.011172467,0.013071348,0.010323342,0.011419834,0.012690936,0.010611957,0.017300477,0.019453238,0.018360204,0.017399575,0.007509982,0.008659774,0.005885596,0.007402254
1197,0.021365328,0.017658591,0.023786913,0.025201148,0.016569453,0.014366339,0.018773376,0.021346969,0.005086601,0.012690781,0.012187487,0.011136326,0.008846261,0.007653579,0.005676171,0.007117063,0.004062697,0.013148546,0.010325886,0.010110974,0.01199653,0.011037105,0.011589094,0.013898025,0.025769104,0.011022974,0.012900689,0.010068186,0.011186862,0.01254451,0.010373107,0.017050659,0.019052016,0.018013852,0.017146051,0.007259059,0.008363552,0.005734288,0.007145402
1196,0.021029786,0.017240102,0.023736701,0.024836438,0.016209238,0.01415024,0.01839895,0.020996998,0.004964596,0.012381075,0.011928694,0.010832409,0.008586905,0.00750893,0.00547685,0.006924414,0.003935677,0.012905208,0.010106295,0.009849208,0.011652826,0.010804226,0.011293711,0.013570242,0.025354777,0.010895303,0.012750924,0.009822779,0.010969025,0.012405969,0.010156429,0.016805978,0.018655388,0.017668315,0.016943219,0.007024754,0.008077453,0.005577455,0.006901892
1195,0.020687658,0.016829563,0.023697067,0.024424468,0.015845892,0.013921829,0.017973947,0.020661468,0.004824201,0.012059647,0.011634734,0.010537505,0.008340912,0.007374045,0.00529007,0.006738807,0.003817479,0.012671583,0.009899321,0.009605898,0.011321045,0.010607694,0.011026416,0.013251903,0.02489035,0.010781799,0.012604305,0.009585798,0.010748976,0.012270202,0.009959288,0.01656335,0.018249323,0.017320235,0.016782072,0.006824684,0.007794579,0.005431286,0.006676057
1194,0.020331454,0.016424842,0.023647878,0.024001541,0.015485223,0.013675135,0.017533471,0.020320919,0.004692211,0.011747008,0.011298007,0.010250628,0.008111786,0.007249626,0.005139111,0.006574723,0.003718697,0.012450822,0.009712592,0.009389049,0.011025795,0.010434278,0.01077415,0.012951976,0.024348428,0.010662045,0.012445457,0.009335552,0.010503978,0.012116828,0.009773519,0.016333595,0.01782655,0.016970991,0.01663528,0.006646997,0.007509303,0.005304757,0.006464712
1193,0.019954772,0.01603888,0.023571623,0.023605573,0.015143178,0.013430541,0.017116919,0.019978813,0.004594914,0.011471617,0.010942337,0.009977403,0.007912562,0.007144931,0.005039771,0.006451033,0.003649119,0.012259496,0.009562979,0.009203934,0.01078268,0.010271596,0.01053055,0.012693932,0.023730461,0.010529774,0.012281177,0.009061723,0.010241748,0.01194715,0.009607226,0.016132706,0.017398711,0.016621702,0.016478086,0.006463483,0.00722014,0.005202545,0.006264615
1192,0.019555905,0.015675174,0.02345806,0.02323753,0.014821071,0.013206931,0.016731263,0.019659263,0.004540392,0.011247127,0.010597787,0.009726828,0.007749017,0.007064567,0.004987212,0.006373475,0.003612869,0.012111098,0.009465687,0.009054022,0.010583221,0.010111554,0.010301184,0.012491299,0.023062931,0.010396253,0.012129344,0.008779376,0.009996915,0.011790203,0.009480758,0.015956962,0.016983975,0.016270719,0.016297382,0.006264903,0.006931589,0.005124197,0.006078425
1191,0.019148789,0.015330838,0.023316302,0.022879001,0.014511003,0.013009023,0.016361427,0.019389647,0.004513656,0.011063328,0.010285658,0.009515831,0.0076128,0.007008168,0.004963619,0.006335278,0.003607113,0.011999883,0.009421267,0.008951498,0.010422465,0.009957574,0.010097871,0.012342777,0.022377872,0.010273924,0.011999988,0.008509415,0.00979563,0.011668067,0.009406165,0.015784348,0.016597387,0.0159233,0.016102029,0.00607377,0.006659796,0.005057368,0.005913994
1190,0.018769047,0.015014847,0.023177162,0.022530022,0.014219769,0.01283521,0.016005859,0.019188377,0.004484125,0.0108987,0.010021963,0.00936537,0.007500513,0.006984935,0.00496065,0.006329887,0.003623108,0.011913018,0.009420401,0.008913657,0.010317569,0.009829183,0.009930175,0.012245756,0.021705546,0.01016581,0.011896689,0.008258663,0.009636235,0.011568629,0.009379745,0.015604769,0.016248556,0.015597606,0.015926547,0.00591585,0.00642596,0.004982532,0.005773866
1189,0.018451361,0.014740457,0.023063387,0.022204918,0.013964794,0.012681759,0.015678663,0.019057083,0.004426031,0.010739108,0.009816243,0.009278733,0.007431289,0.007010019,0.004986624,0.006352942,0.003648139,0.01185028,0.009456179,0.008940755,0.010279514,0.009749605,0.009800996,0.012199382,0.021075145,0.010067464,0.011826438,0.008026233,0.009505538,0.011461511,0.009392375,0.015434032,0.015935844,0.015312926,0.015806859,0.005787604,0.006237538,0.004891728,0.005646337
1188,0.018196275,0.014504565,0.02296128,0.021908249,0.013748159,0.012541007,0.015383487,0.018979074,0.004341572,0.01058781,0.009663676,0.009231034,0.007432781,0.007083787,0.005052763,0.006397958,0.003671873,0.011820024,0.009524332,0.009008898,0.010285913,0.009725816,0.009708403,0.012197246,0.02050992,0.009971781,0.011796338,0.007818754,0.00940037,0.011333458,0.009438461,0.015290524,0.015649148,0.015075516,0.015746731,0.005662125,0.006085585,0.004798263,0.005514167
1187,0.017971639,0.014296932,0.022842881,0.021643761,0.013556686,0.012408247,0.015111543,0.018933873,0.004261953,0.010461439,0.009550533,0.009193188,0.007510336,0.007193166,0.005163565,0.006464283,0.003696916,0.011822919,0.009617823,0.00909556,0.010306427,0.009746825,0.009651709,0.012231243,0.020020985,0.009874999,0.011805278,0.007647161,0.009325094,0.011199418,0.009514742,0.015171472,0.015391258,0.01488128,0.015717148,0.005521692,0.005963863,0.004721754,0.005374068
1186,0.017751385,0.0141281,0.022712029,0.021435354,0.013391078,0.012291272,0.014867762,0.018917124,0.004218467,0.010374193,0.009470959,0.009163618,0.007639859,0.007336142,0.005320488,0.006566943,0.003740919,0.011851615,0.009732546,0.009205591,0.010344694,0.009803743,0.009638235,0.012303173,0.019609555,0.009784603,0.011848111,0.007511808,0.009277507,0.011083605,0.009618447,0.01506412,0.015189279,0.014727548,0.015689277,0.005373151,0.005875248,0.004664988,0.005241213
1185,0.017542976,0.014026019,0.022602951,0.021310756,0.013276603,0.012204603,0.014678165,0.018940505,0.004215018,0.010325138,0.009431124,0.009166803,0.007795404,0.007524011,0.005521539,0.006724063,0.00381997,0.011901671,0.009875271,0.009362963,0.010432661,0.009905646,0.009685493,0.012423582,0.01927548,0.009717529,0.011925063,0.007401164,0.009250625,0.010999115,0.009748738,0.014971624,0.015069672,0.014616042,0.015659029,0.005233728,0.005810753,0.004610823,0.005130803
1184,0.017374308,0.014002243,0.022533609,0.02127065,0.013238912,0.012155999,0.014565753,0.01901519,0.004235191,0.010305413,0.009438609,0.00922639,0.007978665,0.007754406,0.005754094,0.006933019,0.003928682,0.011972796,0.010055327,0.009582916,0.010590497,0.010070594,0.009813458,0.012602163,0.019021211,0.009682409,0.012040182,0.007304411,0.009246467,0.010945186,0.009905095,0.014912849,0.015027433,0.014547914,0.015642831,0.005115517,0.005740343,0.00454309,0.005040622
1183,0.017267825,0.01404081,0.022487428,0.02129617,0.013282137,0.0121466,0.014534116,0.019147625,0.004267997,0.010315149,0.00949885,0.009352135,0.008216706,0.008004875,0.006001361,0.007170329,0.004043891,0.012065448,0.010269377,0.009860921,0.010813145,0.010304206,0.01002802,0.012847898,0.01884551,0.009665846,0.012193673,0.007217533,0.009275069,0.010913054,0.010084058,0.014898893,0.015034208,0.014521507,0.015663404,0.005027193,0.005644694,0.004466256,0.004957057
1182,0.017233774,0.014124631,0.022444946,0.02137882,0.013393687,0.012178835,0.014578078,0.019348419,0.004313686,0.010362432,0.009619905,0.009546162,0.008532143,0.008262444,0.00626172,0.007416969,0.004151543,0.012186004,0.010503559,0.01018197,0.011089864,0.010591857,0.010308587,0.013170359,0.01873416,0.009645033,0.012381131,0.00713855,0.009336585,0.010888698,0.010282579,0.014923296,0.015071872,0.014533373,0.015738201,0.004978876,0.005549545,0.004401845,0.004876078
1181,0.017274887,0.014254429,0.022407297,0.021521164,0.013556718,0.012250705,0.014694379,0.019626428,0.004368832,0.010445167,0.009805094,0.009802607,0.008917465,0.008539442,0.006550153,0.007673741,0.00426448,0.012348462,0.010751536,0.010530365,0.011414247,0.010911096,0.010615872,0.013565084,0.018661674,0.00961486,0.012596826,0.007066036,0.009415483,0.010858475,0.010504869,0.014977311,0.01514312,0.014579852,0.01586589,0.004976604,0.00550917,0.004368359,0.004813978
1180,0.017384791,0.014434739,0.022379048,0.021716664,0.013752627,0.012343043,0.014873774,0.019968856,0.004422199,0.010548119,0.010038414,0.010099066,0.009339074,0.008849482,0.006875041,0.007950132,0.004408794,0.012559284,0.011022962,0.010895767,0.011776125,0.011248109,0.010918795,0.014001752,0.018607937,0.009595337,0.012834082,0.00700478,0.009500454,0.010824134,0.010761936,0.015063239,0.015254,0.014661907,0.016021858,0.005015563,0.00555464,0.004368701,0.004795815
1179,0.017547359,0.014660356,0.022350384,0.021954835,0.013965391,0.012427502,0.015095661,0.020342043,0.004468129,0.010664249,0.010292515,0.010405573,0.00976625,0.00918639,0.007225686,0.008250507,0.004596204,0.012805864,0.011331802,0.011281679,0.012164824,0.011602608,0.011218319,0.014445358,0.018574135,0.009609919,0.01308715,0.006966155,0.009602738,0.010812242,0.011063891,0.015186788,0.0154048,0.014788416,0.016180278,0.005082653,0.005670742,0.004394043,0.00483349
1178,0.017749259,0.014929851,0.022310029,0.022242942,0.014194326,0.012494613,0.015344153,0.020719078,0.004511793,0.010807019,0.010557246,0.010711575,0.010195303,0.009537683,0.007587935,0.008575623,0.004813798,0.013071304,0.01168065,0.011705434,0.012583314,0.011980728,0.011544665,0.014891888,0.018577016,0.009661872,0.013354482,0.006958166,0.009744418,0.010857066,0.011414307,0.015344084,0.015596924,0.014965224,0.016343041,0.005165579,0.005823199,0.004432666,0.004917235
1177,0.017992781,0.015258413,0.022261225,0.022597817,0.014456655,0.012565886,0.015624796,0.021096296,0.004558025,0.010992897,0.010846732,0.011034986,0.010644255,0.009900238,0.007958596,0.008925865,0.00503696,0.013355472,0.012059006,0.012179539,0.013042093,0.012385366,0.011928475,0.015368354,0.018624254,0.009735007,0.013632311,0.006977946,0.009931485,0.010967381,0.011809379,0.015523936,0.01582795,0.015176589,0.016534489,0.005261867,0.005995771,0.004475692,0.005032157
1176,0.018290894,0.015661179,0.022214019,0.023017531,0.014771752,0.012673471,0.015956763,0.021482194,0.004606788,0.011222068,0.011172708,0.011399154,0.011128318,0.010271305,0.008338186,0.009296256,0.005248174,0.013669653,0.012456958,0.012696261,0.013538133,0.012814438,0.012374035,0.015896882,0.018701792,0.009814365,0.013904189,0.007016434,0.010149039,0.011116048,0.012239615,0.015719497,0.016074979,0.015387839,0.016767012,0.005384085,0.006198076,0.004524222,0.005180588
1175,0.018652646,0.016131535,0.022170928,0.023484506,0.015148385,0.012834852,0.016353237,0.021888775,0.004663933,0.01148524,0.011527335,0.011810874,0.011648755,0.010642809,0.008725768,0.009677643,0.00544819,0.014016811,0.012881238,0.0132413,0.014057523,0.013269641,0.012860833,0.01647518,0.01879218,0.009902564,0.014150415,0.00706852,0.010383582,0.011267966,0.012696197,0.015931178,0.016301833,0.015575249,0.017025969,0.00555576,0.006449802,0.004596221,0.005378987
1174,0.019075791,0.016651321,0.022124871,0.023995055,0.015587966,0.01305051,0.016816093,0.022337579,0.004744361,0.01177827,0.011901355,0.012265276,0.012203006,0.011014916,0.009129656,0.010068861,0.005655669,0.014390435,0.01335346,0.013817258,0.014600103,0.013763536,0.013367414,0.017092558,0.018899827,0.010016356,0.014372736,0.007138758,0.010639832,0.011412632,0.013179388,0.016157501,0.016493621,0.015746824,0.01728886,0.005793997,0.006765105,0.00471731,0.005631399
1173,0.019545499,0.017219578,0.022063102,0.024559775,0.016089012,0.013317383,0.017343938,0.022851165,0.00485771,0.01209879,0.012301844,0.012760678,0.012792164,0.011396191,0.009565518,0.010478112,0.005892071,0.014787112,0.013883632,0.014438278,0.015182451,0.014310627,0.01388895,0.017745156,0.019046403,0.010167626,0.014594552,0.00724009,0.010930142,0.011560915,0.013693509,0.016386589,0.016673414,0.015925376,0.017541667,0.006091983,0.007145702,0.004895098,0.005919301
1172,0.020033495,0.017857924,0.021973926,0.025173479,0.016643559,0.013634996,0.017936158,0.023426181,0.004999893,0.012439962,0.012737399,0.013299377,0.013413648,0.011781002,0.010030771,0.010906236,0.006159939,0.015205122,0.014445725,0.015103721,0.015813345,0.014909845,0.014434498,0.01842991,0.019241746,0.010348283,0.014829276,0.007386924,0.011253489,0.011715764,0.014226006,0.016600705,0.01687865,0.01611917,0.01777323,0.00642315,0.007582819,0.005107541,0.006227672
1171,0.020506567,0.018585659,0.021859552,0.025812337,0.017238733,0.013999009,0.018590877,0.024029883,0.005163668,0.012804177,0.013198006,0.013879334,0.014056883,0.012149532,0.010496626,0.011339269,0.006437342,0.015633365,0.014991728,0.015793086,0.016484029,0.015540168,0.015015663,0.019140511,0.0194728,0.010536033,0.015064302,0.007585223,0.011591486,0.011862635,0.014738924,0.016792513,0.017131144,0.016320944,0.017975568,0.00676556,0.008067877,0.005325276,0.006571504
1170,0.020945106,0.019394866,0.021737993,0.026466224,0.017867128,0.014395453,0.019303762,0.024633528,0.005347288,0.013214535,0.013664505,0.014490897,0.014711519,0.012500255,0.010940926,0.011765991,0.006697777,0.016056034,0.015494639,0.016485401,0.017183115,0.016173366,0.015636167,0.01987341,0.019725506,0.010715321,0.015284735,0.007826808,0.011922181,0.01199147,0.01519361,0.016976096,0.017431981,0.016528878,0.018161489,0.007119175,0.008602583,0.005540582,0.006981375
1169,0.021349333,0.020248678,0.02161999,0.027147637,0.018528117,0.014805546,0.02006444,0.025236308,0.005546437,0.013691625,0.014129052,0.015118526,0.015371175,0.01285662,0.011376221,0.012194161,0.006933332,0.016466842,0.01596815,0.017167347,0.0179002,0.016785851,0.016280495,0.020620262,0.02000609,0.01088768,0.015494882,0.008095136,0.012233452,0.012112745,0.015582358,0.017175135,0.017770597,0.016754649,0.018364327,0.007497923,0.009193719,0.005763252,0.007464178
1168,0.021725485,0.021102946,0.021491911,0.027861784,0.019218185,0.015218374,0.020850934,0.025852138,0.005748121,0.014220583,0.014595097,0.0157472,0.016026905,0.013229355,0.011830716,0.012640629,0.007155616,0.016868746,0.016441671,0.01782574,0.018613921,0.017362225,0.016912814,0.02135396,0.020332025,0.011059535,0.015702651,0.008377376,0.012526994,0.012243206,0.015928118,0.017395831,0.018131732,0.017012801,0.018604211,0.007911163,0.00983789,0.005993111,0.007992342
1167,0.022077361,0.021937485,0.02133726,0.028593579,0.019932434,0.01564021,0.021636901,0.026492907,0.005941241,0.014759253,0.01506807,0.016377192,0.016670844,0.013599131,0.012312338,0.013111256,0.007379546,0.017264945,0.016930187,0.018454268,0.019301695,0.017901704,0.017503377,0.02204654,0.020708128,0.011227196,0.015898798,0.008669312,0.012815303,0.012385284,0.016257395,0.017616531,0.018504531,0.017311035,0.018862974,0.008358308,0.010518708,0.006215819,0.008534678
1166,0.022412246,0.02276943,0.021164791,0.029330073,0.020676072,0.016088478,0.022411613,0.027170611,0.006125011,0.015279036,0.015556733,0.017030051,0.017310652,0.013949844,0.012804059,0.013595463,0.007610437,0.017659865,0.017430753,0.019066736,0.01996629,0.018423535,0.018060976,0.022704908,0.021118771,0.011381005,0.016068612,0.00896935,0.013109926,0.012527932,0.016580275,0.017810134,0.018890312,0.017645012,0.019102433,0.008834025,0.011217547,0.006428396,0.009084741
1165,0.022736009,0.023626613,0.020993929,0.030067792,0.021456755,0.016571435,0.023184406,0.027890191,0.006298808,0.015779542,0.016070761,0.017724168,0.017964475,0.014289121,0.013283259,0.014073377,0.007840861,0.018060181,0.017928999,0.019678732,0.02062637,0.018951606,0.018623029,0.023361162,0.021540618,0.011518946,0.01621246,0.009271656,0.013405501,0.012660086,0.016890309,0.017972705,0.019290611,0.017991243,0.01929946,0.00932638,0.011914237,0.006648482,0.009649238
1164,0.02303529,0.024505839,0.020821417,0.030791548,0.022261249,0.017075958,0.023963054,0.0286268,0.006454241,0.016263239,0.016604506,0.018444446,0.018634084,0.014619146,0.013733623,0.014524787,0.008054952,0.018461704,0.018400128,0.020275289,0.021274463,0.019488353,0.019206553,0.024020696,0.02195969,0.011647271,0.016338749,0.009568309,0.013681396,0.012776674,0.017173525,0.018122276,0.019684468,0.018311345,0.019454703,0.009810001,0.012576477,0.006887198,0.010216274
1163,0.023283417,0.025368357,0.020628424,0.031477598,0.023056856,0.017579374,0.024737413,0.029331182,0.0065891,0.016719329,0.017134684,0.019153373,0.019296645,0.014918594,0.014149135,0.014939522,0.0082406,0.018842176,0.018818495,0.020822127,0.021871808,0.020012999,0.01978346,0.024647917,0.022380298,0.011769406,0.016446274,0.009855996,0.013928243,0.012879189,0.017417814,0.018272976,0.020032795,0.018577803,0.019576757,0.010251595,0.01316818,0.007127657,0.010748331
1162,0.023471561,0.026171921,0.020414872,0.032126074,0.023816702,0.018066269,0.025487204,0.02996925,0.006718916,0.01713904,0.017643932,0.019829968,0.019926902,0.015174665,0.014536675,0.015321367,0.008400664,0.019178347,0.019173415,0.021305551,0.022391057,0.020503063,0.020306723,0.025209191,0.022817711,0.01188092,0.016528267,0.01013416,0.014164345,0.012976279,0.017618079,0.018420474,0.020313607,0.018793352,0.019668858,0.010625298,0.013676458,0.007343685,0.01120701
1161,0.023613899,0.026886597,0.020199131,0.032754511,0.024519882,0.018524111,0.026189914,0.030535694,0.006858641,0.017525547,0.018133445,0.020474536,0.02051007,0.015403416,0.014902759,0.015672439,0.008544988,0.019462277,0.019462042,0.021727057,0.022834469,0.020940752,0.02074003,0.025697676,0.023274198,0.011972823,0.016584833,0.010393125,0.01441,0.013074933,0.017772118,0.018552749,0.020541166,0.018975038,0.019726607,0.010918302,0.014112033,0.007529676,0.01157737
1160,0.023716109,0.027485368,0.019986795,0.033347077,0.025128327,0.018932117,0.026816599,0.031024572,0.006999277,0.017879993,0.018606139,0.021078463,0.021031314,0.015616809,0.015232285,0.015976602,0.008669352,0.019692078,0.019668904,0.022060316,0.023204106,0.021300763,0.021059471,0.026109407,0.023723202,0.01203294,0.0166174,0.010611056,0.01465182,0.013164821,0.017874095,0.01866411,0.020742995,0.019127642,0.019743115,0.011128075,0.014475479,0.007700297,0.011871075
1159,0.023765049,0.027955933,0.019767533,0.033847146,0.025602687,0.019274255,0.027340915,0.031421011,0.007117956,0.018194507,0.019058434,0.021624012,0.02147836,0.015797926,0.015498021,0.016213528,0.008753299,0.019860093,0.019777068,0.022258963,0.023488352,0.021556876,0.021258957,0.02643359,0.02412895,0.012046824,0.016618188,0.01077279,0.014852498,0.013221682,0.017919338,0.018753603,0.02092709,0.019246509,0.019721039,0.011265953,0.01474527,0.007868393,0.012115525
1158,0.023761085,0.028327821,0.019542519,0.034217231,0.025954232,0.019560651,0.027763413,0.0317338,0.007205361,0.018464643,0.019497879,0.022119097,0.021862378,0.015931614,0.015697534,0.016386291,0.008784102,0.019964408,0.019801278,0.022318822,0.023686298,0.021706761,0.021369203,0.026679619,0.024482433,0.012006691,0.016577416,0.010889682,0.014995431,0.013235568,0.017913385,0.018817614,0.021075407,0.019335557,0.019680537,0.011355046,0.014910552,0.008030969,0.012335332
1157,0.023732915,0.028651006,0.019327642,0.034475239,0.026243893,0.019815989,0.028110911,0.031999938,0.007266916,0.018692203,0.019943083,0.022595722,0.022211113,0.016033205,0.015860356,0.016515565,0.008772439,0.020022535,0.019782254,0.022292202,0.023811573,0.021770631,0.021442181,0.026877353,0.024803707,0.011922426,0.016496125,0.010989099,0.015099758,0.013227663,0.0178668,0.018852348,0.021161405,0.019402401,0.019647167,0.011407659,0.014993141,0.008168091,0.012531689
